Business Name,City,County,Phone,Address,Business Type,Source
SMASHBURGER,SACRAMENTO,Sacramento,,2565 FAIR OAKS BLVD.,Food Service,ABC License Data
SMASHBURGER #1755,SACRAMENTO,Sacramento,,1600 ETHAN WAY,Food Service,ABC License Data
SMILE MARKET 2,SACRAMENTO,Sacramento,,9545 FOLSOM BLVD,Food Service,ABC License Data
SMOKEY OAKS TAVERN,FAIR OAKS,Sacramento,,9634 FAIR OAKS BLVD,Bar,ABC License Data
SOCALS TAVERN,SACRAMENTO,Sacramento,,5200 FOLSOM BLVD,Bar,ABC License Data
SOCIAL NIGHTCLUB,SACRAMENTO,Sacramento,,1000 K ST,Food Service,ABC License Data
SOHO SUSHI BAR & GRILL,RANCHO CORDOVA,Sacramento,,3101 ZINFANDEL DR,Bar,ABC License Data
SOKU RAMEN & JUICE BAR,SACRAMENTO,Sacramento,,1221 ALHAMBRA BLVD,Bar,ABC License Data
SONNY'S MARKET,RANCHO CORDOVA,Sacramento,,3291 MATHER FIELD RD,Food Service,ABC License Data
SONOMA COLLECTION WINES,ISLETON,Sacramento,,15511 ISLETON RD,Food Service,ABC License Data
SORA SUSHI,RANCHO CORDOVA,Sacramento,,3187 ZINFANDEL DR,Food Service,ABC License Data
SOUTH AREA MARKET,SACRAMENTO,Sacramento,,5220 FRUITRIDGE RD,Food Service,ABC License Data
SOUTH SLOPE WINES,ELK GROVE,Sacramento,,10527 SHELDON RD,Food Service,ABC License Data
SOUTH VILLA RESTAURANT,SACRAMENTO,Sacramento,,7223 55TH ST,Restaurant,ABC License Data
SOUTHERN SOUL RESTAURANT,SACRAMENTO,Sacramento,,1901 EL CAMINO AVE,Restaurant,ABC License Data
SOUTHSIDE MARKET,SACRAMENTO,Sacramento,,601 T ST,Food Service,ABC License Data
SPECIAL FOOD MARKET,SACRAMENTO,Sacramento,,4614 MARTIN LUTHER KING JR BLVD,Food Service,ABC License Data
SPINDRIFT GENERAL STORE,ISLETON,Sacramento,,841 W BRANNAN ISLAND RD,Food Service,ABC License Data
SPIRIT KINGS LIQUOR - ANTELOPE,ANTELOPE,Sacramento,,8023 WATT AVE,Food Service,ABC License Data
SPIRIT KINGS LIQUOR - NORTHGATE,SACRAMENTO,Sacramento,,3315 NORTHGATE BLVD,Food Service,ABC License Data
SPIRIT KINGS LIQUOR - W. EL CAMINO,SACRAMENTO,Sacramento,,1508 W EL CAMINO AVE,Food Service,ABC License Data
SPOTO WINES,SACRAMENTO,Sacramento,,3630 MEADOW LN,Food Service,ABC License Data
SPROUTS FARMERS MARKET,CITRUS HEIGHTS,Sacramento,,7905 GREENBACK LANE,Food Service,ABC License Data
SPROUTS FARMERS MARKET,RANCHO CORDOVA,Sacramento,,10846 BEAR HOLLOW DR,Food Service,ABC License Data
SPROUTS FARMERS MARKET #434,SACRAMENTO,Sacramento,,2735 MARCONI AVE,Food Service,ABC License Data
SPROUTS FARMERS MARKET 414,FOLSOM,Sacramento,,905 E BIDWELL ST,Food Service,ABC License Data
SPROUTS FARMERS MARKETS,ELK GROVE,Sacramento,,8211 LAGUNA BLVD,Food Service,ABC License Data
SPROUTS FARMERS MARKETS #422,SACRAMENTO,Sacramento,,2810 DEL PASO RD,Food Service,ABC License Data
SR FOOD STORE,NORTH HIGHLANDS,Sacramento,,7547 WATT AVE,Food Service,ABC License Data
STAGECOACH RESTAURANT,SACRAMENTO,Sacramento,,4365 FLORIN RD,Restaurant,ABC License Data
STANFORD MARKET,SACRAMENTO,Sacramento,,3404 MARTIN LUTHER KING JR BLVD,Food Service,ABC License Data
STAR KTV LOUNGE,SACRAMENTO,Sacramento,,4543 FREEPORT BLVD,Bar,ABC License Data
STAR LIQUOR,CARMICHAEL,Sacramento,,5109 GIBBONS DR,Food Service,ABC License Data
STEAMBOAT LANDING BAR & GRILL,COURTLAND,Sacramento,,12414 STATE HIGHWAY 160,Bar,ABC License Data
STEAMERS BAKERY & CAFE,SACRAMENTO,Sacramento,,101 K ST,Restaurant,ABC License Data
STEVE'S PIZZA,FOLSOM,Sacramento,,1840 PRAIRIE CITY RD,Food Service,ABC License Data
STEVE'S PIZZA,RANCHO CORDOVA,Sacramento,,3191 ZINFANDEL DR,Food Service,ABC License Data
STEVE'S PIZZA WATERMAN,ELK GROVE,Sacramento,,9385 ELK GROVE BLVD,Food Service,ABC License Data
STEVES LIQUOR & FOOD,NORTH HIGHLANDS,Sacramento,,4340 KIRKBY WY,Food Service,ABC License Data
STEVES PIZZA EAST SAC,SACRAMENTO,Sacramento,,3700 J ST,Food Service,ABC License Data
STOCKMAN CLUB,FAIR OAKS,Sacramento,,10219 FAIR OAKS BLVD,Food Service,ABC License Data
STONEBIRD JAPANESE GRILL & NOODLES,FOLSOM,Sacramento,,2766 E BIDWELL ST,Food Service,ABC License Data
STOP 1 LIQUOR,SACRAMENTO,Sacramento,,4415 ELKHORN BLVD,Food Service,ABC License Data
STOP AND SHOP MARKET,RIO LINDA,Sacramento,,6007 DRY CREEK RD,Food Service,ABC License Data
STOP FOOD & LIQUOR,ORANGEVALE,Sacramento,,6326 MAIN AVE,Food Service,ABC License Data
STOP N SAVE LIQUOR & FOOD,SACRAMENTO,Sacramento,,4709 FLORIN RD,Food Service,ABC License Data
STORE #1011,SACRAMENTO,Sacramento,,8908 ELDER CREEK RD,Food Service,ABC License Data
STRAW HAT PIZZA,RANCHO CORDOVA,Sacramento,,2929 MATHER FIELD RD,Food Service,ABC License Data
STREETS PUB AND GRUB,SACRAMENTO,Sacramento,,1804 J ST,Food Service,ABC License Data
STRINGS ITALIAN CAFE,CARMICHAEL,Sacramento,,4104 MANZANITA AVE,Restaurant,ABC License Data
STROBELLI'S PIZZA,ORANGEVALE,Sacramento,,9372 MADISON AVE,Food Service,ABC License Data
SUES WINE CELLARS,ELK GROVE,Sacramento,,4119 SAUL CT,Food Service,ABC License Data
SUKI SUSHI,SACRAMENTO,Sacramento,,7311 W STOCKTON BLVD,Food Service,ABC License Data
SUMMER HILLS LIQUOR,CITRUS HEIGHTS,Sacramento,,6456 TUPELO DR,Food Service,ABC License Data
SUN UP MARKET,SACRAMENTO,Sacramento,,2620 T ST,Food Service,ABC License Data
SUNFLOWER FARMERS MARKETS LLC,SACRAMENTO,Sacramento,,4408 DEL RIO RD,Food Service,ABC License Data
SUNLAND LIQUORS,SACRAMENTO,Sacramento,,2000 DEL PASO BLVD,Food Service,ABC License Data
SUNNYSIDE BREAKFAST & ASIAN FUSION,SACRAMENTO,Sacramento,,1221 19TH ST,Asian Restaurant,ABC License Data
SUNRISE FOOD & LIQUOR,GOLD RIVER,Sacramento,,2271 SUNRISE BLVD,Food Service,ABC License Data
SUNSET MARKET LIQUOR & DELI,FAIR OAKS,Sacramento,,7426 SUNSET AVE,Food Service,ABC License Data
SUNSHINE MARKET,CARMICHAEL,Sacramento,,5150 MANZANITA AVE,Food Service,ABC License Data
SUPER 7 FOOD & LIQUOR,SACRAMENTO,Sacramento,,9689 FOLSOM BLVD UT A,Food Service,ABC License Data
SUPER QUICK FOOD STORE,FAIR OAKS,Sacramento,,10542 FAIR OAKS BLVD,Food Service,ABC License Data
SUPER STAR MARKET,FOLSOM,Sacramento,,703 NATOMA ST,Food Service,ABC License Data
SUPER STOP LIQUOR & FOOD,CITRUS HEIGHTS,Sacramento,,6234 AUBURN BLVD,Food Service,ABC License Data
SUPER TACO,SACRAMENTO,Sacramento,,8325 ELK GROVE FLORIN RD,Mexican Restaurant,ABC License Data
SUPER TACO EXPRESS,ELK GROVE,Sacramento,,8990 GRANT LINE RD,Mexican Restaurant,ABC License Data
SUPER TACO LAGUNA INC,ELK GROVE,Sacramento,,4720 LAGUNA BLVD,Mexican Restaurant,ABC License Data
SUPER TACO MEXICAN RESTAURANT,ELK GROVE,Sacramento,,8990 GRANT LINE RD,Mexican Restaurant,ABC License Data
SUPER X MARKET,SACRAMENTO,Sacramento,,2711 FAIRFIELD ST,Food Service,ABC License Data
SUPERB PIZZA,NORTH HIGHLANDS,Sacramento,,5601 WATT AVE 1,Food Service,ABC License Data
SUPERSHOT MARKET,FAIR OAKS,Sacramento,,8505 MADISON AVE,Food Service,ABC License Data
SUSHI & TERIYAKI EXPRESS,CARMICHAEL,Sacramento,,6047 MADISON AVE,Food Service,ABC License Data
SUSHI CAFE,SACRAMENTO,Sacramento,,4491 FREEPORT BLVD,Restaurant,ABC License Data
SUSHI ELITE,SACRAMENTO,Sacramento,,4740 NATOMAS BLVD,Food Service,ABC License Data
SUSHI HOOK,SACRAMENTO,Sacramento,,813 HOWE AVE,Food Service,ABC License Data
SUSHI KAWA JAPANESE CUISINE,SACRAMENTO,Sacramento,,3535 FAIR OAKS BLVD,Food Service,ABC License Data
SUSHI PARADISE,SACRAMENTO,Sacramento,,1200 K ST,Food Service,ABC License Data
SUSHI Q,SACRAMENTO,Sacramento,,8325 ELK GROVE-FLORIN RD,Food Service,ABC License Data
SUSHI YO!,SACRAMENTO,Sacramento,,3521 ARDEN WAY,Food Service,ABC License Data
SUSHIMONO,FAIR OAKS,Sacramento,,5349 SUNRISE BLVD,Food Service,ABC License Data
SUTTER CLUB,SACRAMENTO,Sacramento,,1220 9TH ST,Food Service,ABC License Data
SUTTER CLUB WINE SHOP THE,SACRAMENTO,Sacramento,,824 L ST,Food Service,ABC License Data
SUTTER LAWN TENNIS CLUB,SACRAMENTO,Sacramento,,3951 N ST,Food Service,ABC License Data
SUZIE BURGER,SACRAMENTO,Sacramento,,2820 P ST,Food Service,ABC License Data
SWABBIES RESTAURANT,SACRAMENTO,Sacramento,,5871 GARDEN HWY,Restaurant,ABC License Data
SWEET MUSIC STUDIO CAFE,CITRUS HEIGHTS,Sacramento,,8040 GREENBACK LN,Restaurant,ABC License Data
SWEET WILLIAMS TAVERN,FOLSOM,Sacramento,,312 E BIDWELL ST,Bar,ABC License Data
T & Z CHINESE RESTAURANT,SACRAMENTO,Sacramento,,2550 W EL CAMINO AVE,Restaurant,ABC License Data
T&Y SUPERMARKET,SACRAMENTO,Sacramento,,2835 NORWOOD AVE,Food Service,ABC License Data
T2YAN CHINESE CUISINE,GALT,Sacramento,,10400 TWIN CITIES RD,Food Service,ABC License Data
TACO EXXPRESS #1,SACRAMENTO,Sacramento,,6368 POWER INN RD,Mexican Restaurant,ABC License Data
TACOA,SACRAMENTO,Sacramento,,6350 FOLSOM BLVD,Mexican Restaurant,ABC License Data
TACOS LA NUEVA,SACRAMENTO,Sacramento,,2217 & 2219 MARCONI AVE,Mexican Restaurant,ABC License Data
TACOS ROMERO,GALT,Sacramento,,114 N LINCOLN WY,Mexican Restaurant,ABC License Data
TACOS Y MARISCOS EL LIMON,SACRAMENTO,Sacramento,,7242 FRANKLIN BLVD,Mexican Restaurant,ABC License Data
TAIKO SUSHI,CARMICHAEL,Sacramento,,6241 FAIR OAKS BLVD,Food Service,ABC License Data
TAJ SUPERMARKET,SACRAMENTO,Sacramento,,7933 E STOCKTON BLVD,Food Service,ABC License Data
TAKIENG THAI CUISINE,FAIR OAKS,Sacramento,,4400 SAN JUAN AVE,Asian Restaurant,ABC License Data
TAKUMI IZAKAYA BAR,SACRAMENTO,Sacramento,,826 J ST,Bar,ABC License Data
TALLAC SPORTS INC,SACRAMENTO,Sacramento,,3982 60TH ST,Food Service,ABC License Data
TANDEM COFFEE & WINE,SACRAMENTO,Sacramento,,3100 FOLSOM BLVD,Food Service,ABC License Data
TANDOORI GRILL,SACRAMENTO,Sacramento,,7208 & 7210 FLORIN MALL DR,Food Service,ABC License Data
TANDOORI PIZZA,ELK GROVE,Sacramento,,8234 LAGUNA BLVD,Food Service,ABC License Data
TANDOORI PIZZA,SACRAMENTO,Sacramento,,405 K ST,Food Service,ABC License Data
TANK HOUSE BBQ & BAR,SACRAMENTO,Sacramento,,1925 J ST,Bar,ABC License Data
TAPATIO BROTHERS MEXICAN MARKET,SACRAMENTO,Sacramento,,2414 HOWE AVE,Mexican Restaurant,ABC License Data
TAQUERIA JALISCO MEXICAN AND AMERICAN FOOD,SACRAMENTO,Sacramento,,330 16TH ST,Mexican Restaurant,ABC License Data
TAQUERIA ROBERTO JUNIOR MEXICAN FOOD,SACRAMENTO,Sacramento,,1580 W EL CAMINO AVE,Mexican Restaurant,ABC License Data
TAQUERIA TACO LOCO,FOLSOM,Sacramento,,195 BLUE RAVINE RD,Mexican Restaurant,ABC License Data
TASTY PALACE CHINESE RESTAURANT,ANTELOPE,Sacramento,,7943 WATT AVE,Restaurant,ABC License Data
TASTY THAI RESTAURANT LLC,SACRAMENTO,Sacramento,,2598 ALTA ARDEN EXPY,Asian Restaurant,ABC License Data
TAYLORS KITCHEN,SACRAMENTO,Sacramento,,2924 FREEPORT BLVD,Food Service,ABC License Data
TAYLORS MARKET,SACRAMENTO,Sacramento,,2900 FREEPORT BLVD,Food Service,ABC License Data
TEA CUP CAFE,SACRAMENTO,Sacramento,,1614 21ST ST,Restaurant,ABC License Data
TEAL BEND GOLF CLUB,SACRAMENTO,Sacramento,,7200 GARDEN HWY,Food Service,ABC License Data
THAI BASIL RESTAURANT,SACRAMENTO,Sacramento,,2431 J ST UNIT A,Asian Restaurant,ABC License Data
THAI CANTEEN 2,SACRAMENTO,Sacramento,,1501 16TH ST,Asian Restaurant,ABC License Data
THAI CHILI LLC,ELK GROVE,Sacramento,,8696 ELK GROVE BLVD,Asian Restaurant,ABC License Data
THAI FARM HOUSE BBQ & BISTRO,SACRAMENTO,Sacramento,,1049 BROADWAY,Asian Restaurant,ABC License Data
THAI HOT,ELK GROVE,Sacramento,,9160 E STOCKTON BLVD,Asian Restaurant,ABC License Data
THAI HOUSE RESTAURANT,SACRAMENTO,Sacramento,,527 A MUNROE ST,Asian Restaurant,ABC License Data
THAI HUT,SACRAMENTO,Sacramento,,5800 MADISON AVE,Asian Restaurant,ABC License Data
THAI MANGO,SACRAMENTO,Sacramento,,7837 STOCKTON BLVD,Asian Restaurant,ABC License Data
THAI PALACE,SACRAMENTO,Sacramento,,3262 J ST,Asian Restaurant,ABC License Data
THAI PARADISE,FOLSOM,Sacramento,,2770 E BIDWELL ST,Asian Restaurant,ABC License Data
THAI PRINCESS,SACRAMENTO,Sacramento,,3230 ARENA BLVD,Asian Restaurant,ABC License Data
THAI SPOON,SACRAMENTO,Sacramento,,3890 TRUXEL RD,Asian Restaurant,ABC License Data
THAI STATION,SACRAMENTO,Sacramento,,1915 S ST,Asian Restaurant,ABC License Data
THAI STREET BISTRO,SACRAMENTO,Sacramento,,6490 BROADWAY #B,Asian Restaurant,ABC License Data
THAI TERRACE,SACRAMENTO,Sacramento,,1596 HOWE AVE,Asian Restaurant,ABC License Data
THAI TIME,SACRAMENTO,Sacramento,,2030 10TH ST,Asian Restaurant,ABC License Data
THE 1920S BOOKSTORE,SACRAMENTO,Sacramento,,900 2ND ST,Food Service,ABC License Data
THE BEE'S CAFE ++,SACRAMENTO,Sacramento,,3315 NORTHGATE BLVD,Restaurant,ABC License Data
THE CINDERS BAR,SACRAMENTO,Sacramento,,5340 AUBURN BLVD,Bar,ABC License Data
THE FIREHOUSE RESTAURANT,SACRAMENTO,Sacramento,,1112 2ND ST,Restaurant,ABC License Data
THE FOLSOM CAFE,FOLSOM,Sacramento,,727 SUTTER ST,Restaurant,ABC License Data
THE GOLF COURSE AT RIO VISTA,RIO VISTA,Sacramento,,1000 SUMMERSET DR,Food Service,ABC License Data
THE OAK T SPORTS BAR & GRILL,FOLSOM,Sacramento,,9580 OAK AVENUE PKWY,Bar,ABC License Data
THE SANDWICH SPOT,SACRAMENTO,Sacramento,,2108 11TH AVE,Food Service,ABC License Data
THE SLOUGH HOUSE KITCHEN,SLOUGHHOUSE,Sacramento,,12700 MEISS RD,Food Service,ABC License Data
THEE UPPER CRUST PIZZA,SACRAMENTO,Sacramento,,1200 K ST,Food Service,ABC License Data
THIRTYFOUR MEXICAN CANTINA,SACRAMENTO,Sacramento,,1100 O ST,Mexican Restaurant,ABC License Data
TIME OUT TAVERN,CARMICHAEL,Sacramento,,7630 FAIR OAKS BLVD,Bar,ABC License Data
TINKU'S MARKET,SACRAMENTO,Sacramento,,2300 SUTTERVILLE RD,Food Service,ABC License Data
TIPPS & SHAKES DELI,SACRAMENTO,Sacramento,,8109 FRUITRIDGE RD,Food Service,ABC License Data
TOASTED ROOSTER CAFE,SACRAMENTO,Sacramento,,1650 FULTON AVE,Restaurant,ABC License Data
TOKYO SUSHI,FOLSOM,Sacramento,,1002 RILEY ST 3,Food Service,ABC License Data
TOM'S WATCH BAR,SACRAMENTO,Sacramento,,414 K ST,Bar,ABC License Data
TONNOS SPORTS BAR & GRILL,ORANGEVALE,Sacramento,,9267 GREENBACK LN,Bar,ABC License Data
TONY'S LIQUOR,SACRAMENTO,Sacramento,,3100 FULTON AVE,Food Service,ABC License Data
TONY'S TACOS,SACRAMENTO,Sacramento,,6425 FLORIN PERKINS RD,Mexican Restaurant,ABC License Data
TONYS DELICATESSEN,SACRAMENTO,Sacramento,,1131 J ST,Food Service,ABC License Data
TONYS LIQUOR & DELI,CITRUS HEIGHTS,Sacramento,,6968 SUNRISE BLVD,Food Service,ABC License Data
TONYS MARKET,SACRAMENTO,Sacramento,,4011 W NICHOLS AVE,Food Service,ABC License Data
TOPPING & LEGNON WINES,ELK GROVE,Sacramento,,9654 BRADSHAW RD,Food Service,ABC License Data
TORCH CLUB,SACRAMENTO,Sacramento,,904 15TH ST,Food Service,ABC License Data
TOTAL WINE & MORE,ELK GROVE,Sacramento,,7707 LAGUNA BLVD,Food Service,ABC License Data
TOTAL WINE & MORE,FOLSOM,Sacramento,,2765 E BIDWELL ST,Food Service,ABC License Data
TOTAL WINE & MORE,SACRAMENTO,Sacramento,,2121 ARDEN WAY,Food Service,ABC License Data
TOWER CAFE,SACRAMENTO,Sacramento,,1518 BROADWAY,Restaurant,ABC License Data
TOWER LIQUOR,SACRAMENTO,Sacramento,,1525 BROADWAY,Food Service,ABC License Data
TOWN MART LIQUOR & GAS,SACRAMENTO,Sacramento,,7210 ROSEVILLE RD,Food Service,ABC License Data
TUK TUK THAI STREET FOOD,SACRAMENTO,Sacramento,,1600 ETHAN WAY,Asian Restaurant,ABC License Data
TWIN LOTUS THAI,SACRAMENTO,Sacramento,,8345 FOLSOM BLVD,Asian Restaurant,ABC License Data
UMAI BAR & GRILL,ELK GROVE,Sacramento,,8973 GRANT LINE RD,Bar,ABC License Data
UNDERGROUND MINI GOLF,SACRAMENTO,Sacramento,,1028 2ND ST,Food Service,ABC License Data
UNION LOUNGE,SACRAMENTO,Sacramento,,1028 2ND ST,Bar,ABC License Data
URBAN MARKET & MORE,FAIR OAKS,Sacramento,,7400 MADISON AVE,Food Service,ABC License Data
URBAN MARKET & MORE,SACRAMENTO,Sacramento,,7485 RUSH RIVER DR,Food Service,ABC License Data
URBANOS MEXICAN RESTAURANT,CARMICHAEL,Sacramento,,5825 MANZANITA AVE,Mexican Restaurant,ABC License Data
VALENSIN VINEYARD & WINERY,GALT,Sacramento,,10675 VALENSIN RD,Food Service,ABC License Data
VALLEJOS RESTAURANT,SACRAMENTO,Sacramento,,1900 4TH ST,Restaurant,ABC License Data
VALLEY HI COUNTRY CLUB INC,ELK GROVE,Sacramento,,9595 FRANKLIN BLVD,Food Service,ABC License Data
VEG CAFE & BAR,SACRAMENTO,Sacramento,,2431 J ST,Bar,ABC License Data
VELVET GRILL & CREAMERY,GALT,Sacramento,,400 4TH STREET,Food Service,ABC License Data
VICS SUPERMARKET,FOLSOM,Sacramento,,9580 OAK AVENUE PKWY,Food Service,ABC License Data
VIENTOS MEXICANO COCINA,SACRAMENTO,Sacramento,,7600 GREENHAVEN DR,Mexican Restaurant,ABC License Data
VIETNAM BISTRO  PHO & VEGETARIAN,SACRAMENTO,Sacramento,,9529 FOLSOM BLVD,Food Service,ABC License Data
VILLAGE MARKET,FAIR OAKS,Sacramento,,4140 SUNRISE BLVD,Food Service,ABC License Data
VINH PHAT SUPERMARKET,SACRAMENTO,Sacramento,,6105 STOCKTON BLVD,Food Service,ABC License Data
VINO VOLO / TAYLOR'S MARKET,SACRAMENTO,Sacramento,,6850 AIRPORT BLVD,Food Service,ABC License Data
VIP CAFÉ & DELI,SACRAMENTO,Sacramento,,1328 DEL PASO BLVD,Food Service,ABC License Data
VIVA SUPERMARKET,RANCHO CORDOVA,Sacramento,,10385 FOLSOM BLVD,Food Service,ABC License Data
VIVA SUPERMARKET,SACRAMENTO,Sacramento,,4211 NORWOOD AVE,Food Service,ABC License Data
VJ'S BAR & BURGERS,SACRAMENTO,Sacramento,,2606 GATEWAY OAKS DR,Bar,ABC License Data
VJ'S KITCHEN,SACRAMENTO,Sacramento,,2600 GATEWAY OAKS DR,Food Service,ABC License Data
VOLUPTUARY WINES,SACRAMENTO,Sacramento,,1015 R ST,Food Service,ABC License Data
WABUNE SUSHI JAPANESE RESTAURANT LLC,RANCHO CORDOVA,Sacramento,,4040 SUNRISE BLVD,Restaurant,ABC License Data
WAL MART STORE #2457,RANCHO CORDOVA,Sacramento,,10655 FOLSOM BLVD,Food Service,ABC License Data
WAL MART STORE 1697,ELK GROVE,Sacramento,,8465 ELK GROVE BLVD,Food Service,ABC License Data
WAL MART STORE 1760,FOLSOM,Sacramento,,1018 RILEY ST,Food Service,ABC License Data
WAL MART STORE 1881,ANTELOPE,Sacramento,,7901 WATT AVE,Food Service,ABC License Data
WAL MART STORE 2598,SACRAMENTO,Sacramento,,3661 TRUXEL RD,Food Service,ABC License Data
WAL MART STORE 2735,SACRAMENTO,Sacramento,,6051 FLORIN RD,Food Service,ABC License Data
WALNUT GROVE PIZZA FACTORY,WALNUT GROVE,Sacramento,,14127 RIVER RD,Food Service,ABC License Data
WASABI SUSHI & HABACHI GRILL,ELK GROVE,Sacramento,,2745 ELK GROVE BLVD,Food Service,ABC License Data
WATERBOY RESTAURANT,SACRAMENTO,Sacramento,,2000 CAPITOL AVE,Restaurant,ABC License Data
WEI WEI KITCHEN,ORANGEVALE,Sacramento,,8847 GREENBACK LN,Food Service,ABC License Data
WELCO SUPERMARKET,SACRAMENTO,Sacramento,,7100 FRUITRIDGE RD,Food Service,ABC License Data
WELL SEASON SEAFOOD RESTAURANT,ELK GROVE,Sacramento,,9089 BRUCEVILLE RD,Restaurant,ABC License Data
WENELLIS PIZZA,SACRAMENTO,Sacramento,,4215 ARDEN WY,Food Service,ABC License Data
WEST COAST TACO BAR,ELK GROVE,Sacramento,,8791 ELK GROVE BLVD,Mexican Restaurant,ABC License Data
WILD REJOICE WINE COMPANY,SACRAMENTO,Sacramento,,5218 MECKEL WAY,Food Service,ABC License Data
WILD REJOICE WINE COMPANY @ CARMICHAEL CFM,CARMICHAEL,Sacramento,,5750 GRANT AVE,Food Service,ABC License Data
WILDWOOD KITCHEN & BAR,SACRAMENTO,Sacramento,,556 PAVILIONS LANE,Bar,ABC License Data
WILLAMETTE WINEWORKS,FOLSOM,Sacramento,,824 SUTTER ST,Food Service,ABC License Data
WILLIE J'S BURGERS & MORE,SACRAMENTO,Sacramento,,2010 CLUB CENTER DR,Food Service,ABC License Data
WILLY'S CAFE,SACRAMENTO,Sacramento,,4065 MCKINLEY BLVD,Restaurant,ABC License Data
WILTON STORE,WILTON,Sacramento,,11030 WILTON RD,Food Service,ABC License Data
WINE CONSULTANT THE,CITRUS HEIGHTS,Sacramento,,8039 GREENBACK LN,Food Service,ABC License Data
WINE KEY MANAGEMENT,SACRAMENTO,Sacramento,,815 17TH ST,Food Service,ABC License Data
WING WA SUPERMARKET,SACRAMENTO,Sacramento,,6021 STOCKTON BLVD,Food Service,ABC License Data
WINGSTOP,SACRAMENTO,Sacramento,,5950 FLORIN RD,Food Service,ABC License Data
WISMETTAC ASIAN FOODS,SACRAMENTO,Sacramento,,860 NATIONAL DR,Asian Restaurant,ABC License Data
WONDER CAFE & RESTAURANT,SACRAMENTO,Sacramento,,6880 65TH ST,Restaurant,ABC License Data
WONG'S CANTON CHINESE RESTAURANT,NORTH HIGHLANDS,Sacramento,,5811 WATT AVE,Restaurant,ABC License Data
WORLD MARKET,CITRUS HEIGHTS,Sacramento,,6191 SUNRISE BLVD,Food Service,ABC License Data
WORLD MARKET,FOLSOM,Sacramento,,2797 E BIDWELL ST,Food Service,ABC License Data
WORLD MARKET,SACRAMENTO,Sacramento,,1821 HOWE AVE,Food Service,ABC License Data
XOCHIMILCO MEXICAN RESTAURANT,SACRAMENTO,Sacramento,,4904 AUBURN BLVD,Mexican Restaurant,ABC License Data
Y-NOT CLUB,ELK GROVE,Sacramento,,8945 GRANT LINE RD,Food Service,ABC License Data
YEE CHONG CHINESE RESTAURANT,SACRAMENTO,Sacramento,,5938 STOCKTON BLVD,Restaurant,ABC License Data
YEREVAN BAR AND RESTAURANT INC,CARMICHAEL,Sacramento,,7600 FAIR OAKS BLVD,Bar,ABC License Data
YIANNI'S BAR AND GRILL,CARMICHAEL,Sacramento,,6628 FAIR OAKS BLVD,Bar,ABC License Data
YOUNG DONG RESTAURANT,SACRAMENTO,Sacramento,,5609 FREEPORT BLVD,Restaurant,ABC License Data
YUE HUANG RESTAURANT,SACRAMENTO,Sacramento,,3860 TRUXEL RD,Restaurant,ABC License Data
YUMMY TER!YAKI AND SUSHI,ANTELOPE,Sacramento,,7909 WALERGA RD,Food Service,ABC License Data
Z-TOWN ASIAN GASTRO BAR,ELK GROVE,Sacramento,,8409 ELK GROVE FLORIN RD,Asian Restaurant,ABC License Data
ZEBRA CLUB,SACRAMENTO,Sacramento,,1900 P ST,Food Service,ABC License Data
ZELDAS PIZZA,SACRAMENTO,Sacramento,,1415 21ST ST,Food Service,ABC License Data
ZINFANDEL GRILLE,SACRAMENTO,Sacramento,,2384 FAIR OAKS BLVD,Food Service,ABC License Data
