Business Name,City,County,Phone,Address,Business Type,Source,Chain Status
7 ELEVEN STORE #2365-14129B,NAPA,Napa,,1925 SIERRA AVE,Food Service,ABC License Data,CHAIN
7 ELEVEN STORE #2365-14138C,NAPA,Napa,,2906 1ST ST,Food Service,ABC License Data,CHAIN
8687 FAMILY WINE COMPANY,NAPA,Napa,,1201 DARMS LN,Food Service,ABC License Data,INDEPENDENT
90 PLUS WINE CLUB LLC,NAPA,Napa,,121 CANYON DR,Food Service,ABC License Data,INDEPENDENT
A 1 FOOD STORE,NAPA,Napa,,75 COOMBS ST,Food Service,ABC License Data,INDEPENDENT
A FAUSTINI WINES,NAPA,Napa,,5055 SOLANO AVE,Food Service,ABC License Data,INDEPENDENT
ACCASBEL WINES,NAPA,Napa,,2405 LAUREL ST,Food Service,ABC License Data,INDEPENDENT
ACCURSO WINES LLC,NAPA,Napa,,1500 LOS CARNEROS AVE,Food Service,ABC License Data,INDEPENDENT
ACRE WINES,NAPA,Napa,,1031 MCKINSTRY ST,Food Service,ABC License Data,INDEPENDENT
ADDAX WINES,NAPA,Napa,,1339 PEARL ST,Food Service,ABC License Data,INDEPENDENT
ADVANTAGE WINE GROUP INC,NAPA,Napa,,1218 DAFFODIL DR,Food Service,ABC License Data,INDEPENDENT
AESTHETIC WINES LLC,NAPA,Napa,,55 ENTERPRISE CT,Food Service,ABC License Data,INDEPENDENT
AFTERWORDS WINES,NAPA,Napa,,190 CAMINO ORUGA,Food Service,ABC License Data,INDEPENDENT
ALEBRIJE WINES,NAPA,Napa,,2494 TROWER AVE,Food Service,ABC License Data,INDEPENDENT
ALPAS WINERY,NAPA,Napa,,2449 SHORELINE DR,Food Service,ABC License Data,INDEPENDENT
ALPHA OMEGA WINERY,NAPA,Napa,,1239-1245 1ST ST,Food Service,ABC License Data,INDEPENDENT
ALTA WINES LLC,NAPA,Napa,,2731 & 2747 NAPA VALLEY CORPORATE DR,Food Service,ABC License Data,INDEPENDENT
ALTAMURA WINERY,NAPA,Napa,,1667 WOODEN VALLEY RD,Food Service,ABC License Data,INDEPENDENT
AMAMI SUSHI BISTRO,NAPA,Napa,,1300 MAIN ST,Food Service,ABC License Data,INDEPENDENT
AMAZON RANCH WINERY,NAPA,Napa,,3738 LINDA VISTA AVE,Food Service,ABC License Data,INDEPENDENT
AMLES WINES,NAPA,Napa,,7633 SILVERADO TRL,Food Service,ABC License Data,INDEPENDENT
AMMONS HORN WINES,NAPA,Napa,,3010 CUTTINGS WHARF RD,Food Service,ABC License Data,INDEPENDENT
AMOR MATRIS WINERY,NAPA,Napa,,201 DEVLIN RD,Food Service,ABC License Data,INDEPENDENT
ANCIEN WINES,NAPA,Napa,,1245 MAIN ST,Food Service,ABC License Data,INDEPENDENT
ANDERS-LANE ARTISAN WINES,NAPA,Napa,,55 ENTERPRISE CT,Food Service,ABC License Data,INDEPENDENT
ANGELE RESTAURANT & BAR,NAPA,Napa,,540 MAIN ST,Bar,ABC License Data,INDEPENDENT
ANGRY KIWI WINES CORPORATION,NAPA,Napa,,1002 B TAMARISK DR,Food Service,ABC License Data,INDEPENDENT
ANTHEM WINERY & VINEYARDS  LLC,NAPA,Napa,,5055 SOLANO AVE,Food Service,ABC License Data,INDEPENDENT
ANTHEM WINERY & VINEYARDS LLC,NAPA,Napa,,3123 DRY CREEK RD,Food Service,ABC License Data,INDEPENDENT
AONAIR WINE,NAPA,Napa,,201 DEVLIN RD,Food Service,ABC License Data,INDEPENDENT
APOSTLE WINE CO.,NAPA,Napa,,4420 DUMAS ST,Food Service,ABC License Data,INDEPENDENT
APPLEBEES NEIGHBORHOOD GRILL & BAR,NAPA,Napa,,195 SOSCOL AVE,Bar,ABC License Data,CHAIN
ARATAS WINE,NAPA,Napa,,1221 DUHIG RD,Food Service,ABC License Data,INDEPENDENT
ARBARETUM AT NAPA VALLEY DISTILLERY THE,NAPA,Napa,,1149 1ST ST,Bar,ABC License Data,INDEPENDENT
ARCHIVAL WINE,NAPA,Napa,,3331 KENSINGTON CIR,Food Service,ABC License Data,INDEPENDENT
ARDORE WINE,NAPA,Napa,,2232 BIG RANCH RD,Food Service,ABC License Data,INDEPENDENT
ART + FARM WINE,NAPA,Napa,,2185 SILVERADO TRAIL,Food Service,ABC License Data,INDEPENDENT
ARTESA VINEYARDS & WINERY,NAPA,Napa,,1345 HENRY RD,Food Service,ABC License Data,INDEPENDENT
ARTESA WINERY,NAPA,Napa,,1345 HENRY RD,Food Service,ABC License Data,INDEPENDENT
ARTISAN WINES LLC,NAPA,Napa,,849 JACKSON ST,Food Service,ABC License Data,INDEPENDENT
ASHES & DIAMONDS WINERY,NAPA,Napa,,4130 HOWARD LN,Food Service,ABC License Data,INDEPENDENT
ATLAS PEAK WINE LAB,NAPA,Napa,,2431 ATLAS PEAK RD,Food Service,ABC License Data,INDEPENDENT
ATLAS WINE COMPANY,NAPA,Napa,,841 LATOUR CT,Food Service,ABC License Data,INDEPENDENT
AVA WINES  LLC,NAPA,Napa,,109 VALLEY CLUB CIR,Food Service,ABC License Data,INDEPENDENT
AVINODOS WINES,NAPA,Napa,,901 ENTERPRISE WAY,Food Service,ABC License Data,INDEPENDENT
AXIOS WINES,NAPA,Napa,,2731 & 2747 NAPA VALLEY CORPORATE DR,Food Service,ABC License Data,INDEPENDENT
AXIOS WINES INC,NAPA,Napa,,221 DEVLIN RD,Food Service,ABC License Data,INDEPENDENT
AZTECA MARKET & TAQUERIA NAPA VALLEY INC,NAPA,Napa,,2995 JEFFERSON ST,Food Service,ABC License Data,INDEPENDENT
AZUR WINES,NAPA,Napa,,1245 MAIN ST,Food Service,ABC License Data,INDEPENDENT
B TRUE WINES,NAPA,Napa,,5215 SOLANO AVE,Food Service,ABC License Data,INDEPENDENT
BACK ROOM WINES,NAPA,Napa,,1546 1ST ST,Food Service,ABC License Data,INDEPENDENT
BACKSTAGE WINERY,NAPA,Napa,,4162 BIG RANCH RD,Food Service,ABC License Data,INDEPENDENT
BAD HABITS WINES,NAPA,Napa,,3584 NORFOLK ST,Food Service,ABC License Data,INDEPENDENT
BAR LUCIA,NAPA,Napa,,610 1ST ST,Bar,ABC License Data,INDEPENDENT
BARBOUR VINEYARD WINES,NAPA,Napa,,104 CAMINO DORADO,Bar,ABC License Data,INDEPENDENT
BARNHOUSE NAPA BREWS,NAPA,Napa,,1004 CLINTON ST,Bar,ABC License Data,INDEPENDENT
BARREL TEN QUARTER CIRCLE INC,NAPA,Napa,,33 HARLOW CT,Bar,ABC License Data,INDEPENDENT
BAY WINE GROUP,NAPA,Napa,,55 ENTERPRISE CT,Food Service,ABC License Data,INDEPENDENT
BELONG WINE CO,NAPA,Napa,,101 S COOMBS ST,Food Service,ABC License Data,INDEPENDENT
BELONG WINE CO.,NAPA,Napa,,394 & 396 DEVLIN RD,Food Service,ABC License Data,INDEPENDENT
BENCHMARK WINE GROUP,NAPA,Napa,,445 DEVLIN RD,Food Service,ABC License Data,INDEPENDENT
BENCHMARK WINE GROUP  INC,NAPA,Napa,,1568 AIRPORT BLVD,Food Service,ABC License Data,INDEPENDENT
BIAGI FAMILY WINES,NAPA,Napa,,787 AIRPARK RD,Food Service,ABC License Data,INDEPENDENT
BLACK STALLION WINERY,NAPA,Napa,,4089 SILVERADO TRL,Food Service,ABC License Data,INDEPENDENT
BLUE FROG WINERY,NAPA,Napa,,901 ENTERPRISE WAY,Food Service,ABC License Data,INDEPENDENT
BOUNTY HUNTER RARE WINE & SPIRITS,NAPA,Napa,,975 1ST ST,Food Service,ABC License Data,INDEPENDENT
BOWKER FAMILY WINE COMPANY LLC,NAPA,Napa,,1507 BANKS AVE,Food Service,ABC License Data,INDEPENDENT
BRIAN EDWARD WINES,NAPA,Napa,,264 SILVERADO SPRINGS DR,Food Service,ABC License Data,INDEPENDENT
BRIAN EDWARD WINES  LLC,NAPA,Napa,,303 DEER HOLLOW DR,Food Service,ABC License Data,INDEPENDENT
BRILLIANT MISTAKE WINES,NAPA,Napa,,620 TRANCAS ST,Food Service,ABC License Data,INDEPENDENT
BRONCO WINE COMPANY,NAPA,Napa,,33 HARLOW CT,Food Service,ABC License Data,INDEPENDENT
BROOKMAN WINE CO,NAPA,Napa,,7850 SILVERADO TRL,Food Service,ABC License Data,INDEPENDENT
BROWNS VALLEY MARKET INC,NAPA,Napa,,3263 BROWNS VALLEY RD,Food Service,ABC License Data,INDEPENDENT
BUCKINGHAM WINES LLC,NAPA,Napa,,15 CHATEAU LN,Food Service,ABC License Data,INDEPENDENT
BUNTER SPRING WINERY,NAPA,Napa,,1062 1ST AVE,Food Service,ABC License Data,INDEPENDENT
BUONCRISTIANI WINE CO LLC,NAPA,Napa,,1245 MAIN ST,Food Service,ABC License Data,INDEPENDENT
BUONCRISTIANI WINE CO.  LLC,NAPA,Napa,,708 1ST ST,Food Service,ABC License Data,INDEPENDENT
BUONCRISTIANI WINES,NAPA,Napa,,2275 SODA CANYON RD,Food Service,ABC License Data,INDEPENDENT
BUSELLI FAMILY WINES,NAPA,Napa,,7764 SILVERADO TRL,Food Service,ABC License Data,INDEPENDENT
BYRON KOSUGE WINES,NAPA,Napa,,1763 SYCAMORE ST,Food Service,ABC License Data,INDEPENDENT
CA' MOMI; CA' MOMI WINERY,NAPA,Napa,,2125 CUTTINGS WHARF RD,Food Service,ABC License Data,INDEPENDENT
CADET WINE & BEER BAR,NAPA,Napa,,928 - 932 FRANKLIN ST,Bar,ABC License Data,INDEPENDENT
CADLE FAMILY WINES,NAPA,Napa,,1201 1ST ST,Food Service,ABC License Data,INDEPENDENT
CALMERE ESTATE WINERY,NAPA,Napa,,2750 LAS AMIGAS RD,Food Service,ABC License Data,INDEPENDENT
CANNATELLI WINES,NAPA,Napa,,5055 SOLANO AVE,Food Service,ABC License Data,INDEPENDENT
CARNEROS WINE COMPANY,NAPA,Napa,,1134 DEALY LN,Food Service,ABC License Data,INDEPENDENT
CASPAR WINE,NAPA,Napa,,190 CAMINO ORUGA,Food Service,ABC License Data,INDEPENDENT
CASTLE BRIDGE WINES,NAPA,Napa,,45 ENTERPRISE CT,Food Service,ABC License Data,INDEPENDENT
CATERWAUL WINES,NAPA,Napa,,144 GATEWAY RD E,Food Service,ABC License Data,INDEPENDENT
CHAIX WINES,NAPA,Napa,,1204 MANLEY LN,Food Service,ABC License Data,INDEPENDENT
CHARDONNAY GOLF CLUB,NAPA,Napa,,2555 JAMESON CANYON RD,Food Service,ABC License Data,INDEPENDENT
CHETUPHON,NAPA,Napa,,155 GASSER DR,Food Service,ABC License Data,INDEPENDENT
CHIMNEY ROCK WINERY,NAPA,Napa,,5350 SILVERADO TRL,Food Service,ABC License Data,INDEPENDENT
CHIPOTLE MEXICAN GRILL #1527,NAPA,Napa,,1715 TRANCAS ST,Mexican Restaurant,ABC License Data,CHAIN
CHIPOTLE MEXICAN GRILL STORE #2415,NAPA,Napa,,304 SOSCOL AVE STE F,Mexican Restaurant,ABC License Data,CHAIN
CLIF FAMILY WINERY,NAPA,Napa,,4326 BIG RANCH RD,Food Service,ABC License Data,INDEPENDENT
CLIF FAMILY WINERY AND FARM  LLC,NAPA,Napa,,40 HARLOW CT,Food Service,ABC License Data,INDEPENDENT
COCKERELL FAMILY WINE ESTATES,NAPA,Napa,,1721 PARTRICK RD,Food Service,ABC License Data,INDEPENDENT
COHO WINES,NAPA,Napa,,1470 SPROUL AVE,Food Service,ABC License Data,INDEPENDENT
COLLEGIATE WINES,NAPA,Napa,,962 KAISER RD,Food Service,ABC License Data,INDEPENDENT
COMPLINE WINE SHOP,NAPA,Napa,,1300 FIRST ST,Food Service,ABC License Data,INDEPENDENT
CONNOISSEUR WINE AND SPIRITS CALIFORNIA,NAPA,Napa,,1907 N KELLY RD,Food Service,ABC License Data,INDEPENDENT
CONSECRATION WINE LLC,NAPA,Napa,,849 JACKSON ST,Food Service,ABC License Data,INDEPENDENT
COQUEREL FAMILY WINE ESTATES,NAPA,Napa,,2865 HILL TOP DR,Food Service,ABC License Data,INDEPENDENT
CORRELATION WINES,NAPA,Napa,,708 1ST ST,Food Service,ABC License Data,INDEPENDENT
COST PLUS WORLD MARKET,NAPA,Napa,,3934 BEL AIRE PLZ,Food Service,ABC License Data,CHAIN
COVALENCE WINE,NAPA,Napa,,831 LATOUR CT,Food Service,ABC License Data,INDEPENDENT
COVENANT WINES,NAPA,Napa,,2511 NAPA VALLEY CORPORATE DR,Food Service,ABC License Data,INDEPENDENT
CPX WINES,NAPA,Napa,,1509 BANKS AVE,Food Service,ABC License Data,INDEPENDENT
CRISTIE KERR WINES,NAPA,Napa,,1463 1ST ST,Food Service,ABC License Data,INDEPENDENT
CUMMINGS FAMILY WINES,NAPA,Napa,,918 ENTERPRISE WAY,Food Service,ABC License Data,INDEPENDENT
CUVAISON WINERY,NAPA,Napa,,1221 DUHIG RD,Food Service,ABC License Data,INDEPENDENT
CVS PHARMACY STORE 1804,NAPA,Napa,,675 TRANCAS ST,Food Service,ABC License Data,INDEPENDENT
CVS PHARMACY STORE 9214,NAPA,Napa,,1558 TRANCAS ST,Food Service,ABC License Data,INDEPENDENT
DA VE WINERY,NAPA,Napa,,2515 NAPA VALLEY CORPORATE DR,Food Service,ABC License Data,INDEPENDENT
DALECIO FAMILY WINES  LLC,NAPA,Napa,,905 JEFFERSON ST,Food Service,ABC License Data,INDEPENDENT
DARIOUSH WINERY,NAPA,Napa,,4240 SILVERADO TRL,Food Service,ABC License Data,INDEPENDENT
DAVIN WINES,NAPA,Napa,,1997 MOLINA ST,Food Service,ABC License Data,INDEPENDENT
DE RE WINES L.L.C.,NAPA,Napa,,1177 EGGLESTON ST,Food Service,ABC License Data,INDEPENDENT
DEAN & DELUCA MARKETS LLC,NAPA,Napa,,68 COOMBS ST,Food Service,ABC License Data,INDEPENDENT
DEARDEN WINES,NAPA,Napa,,2258 LAS AMIGAS RD,Food Service,ABC License Data,INDEPENDENT
DELGADILLO WINE COMPANY,NAPA,Napa,,2812 SACRAMENTO ST,Food Service,ABC License Data,INDEPENDENT
DESTINY FAMILY WINES,NAPA,Napa,,3295 VICHY AVE,Food Service,ABC License Data,INDEPENDENT
DEUCES MARKET,NAPA,Napa,,1300 1STST,Food Service,ABC License Data,INDEPENDENT
DJK WINE,NAPA,Napa,,4266 E 3RD AVE,Food Service,ABC License Data,INDEPENDENT
DOI DA WINES,NAPA,Napa,,1373 SODA CANYON RD,Food Service,ABC License Data,INDEPENDENT
DON PERICO RESTAURANT,NAPA,Napa,,1300 1ST ST,Restaurant,ABC License Data,INDEPENDENT
DRM WINERY,NAPA,Napa,,1758 INDUSTRIAL WY,Food Service,ABC License Data,INDEPENDENT
DRY FARM WINES,NAPA,Napa,,3222 CALIFORNIA BLVD,Food Service,ABC License Data,INDEPENDENT
DVNO WINE,NAPA,Napa,,1907 N KELLY RD,Food Service,ABC License Data,INDEPENDENT
EAGLE VINES GOLF CLUB,NAPA,Napa,,580 S KELLY RD,Food Service,ABC License Data,INDEPENDENT
ECONOMY FOOD MARKET,NAPA,Napa,,1100 IMOLA AVE,Food Service,ABC License Data,INDEPENDENT
EDGE WINES,NAPA,Napa,,4500 SILVERADO TRL,Food Service,ABC License Data,INDEPENDENT
EHRLICH WINE VENTURES  LLC,NAPA,Napa,,7765 MONEY RD,Food Service,ABC License Data,INDEPENDENT
EIKOS RESTAURANT,NAPA,Napa,,1385 NAPA TOWN CTR,Restaurant,ABC License Data,INDEPENDENT
EL GUADALAJARA RESTAURANT,NAPA,Napa,,1520 SILVERADO TRL,Restaurant,ABC License Data,INDEPENDENT
ELEVEN ELEVEN WINES,NAPA,Napa,,620 TRANCAS ST,Food Service,ABC License Data,INDEPENDENT
ELLMAN FAMILY WINERY,NAPA,Napa,,1022 SODA CANYON RD,Food Service,ABC License Data,INDEPENDENT
ELYSE WINERY,NAPA,Napa,,2100 HOFFMAN LN,Food Service,ABC License Data,INDEPENDENT
EMMAUS  EMMAUS WINE  EMMAUS WINES,NAPA,Napa,,271 MONTE VISTA DR,Food Service,ABC License Data,INDEPENDENT
EMPATHY WINES,NAPA,Napa,,110-122 CAMINO ORUGA,Food Service,ABC License Data,INDEPENDENT
ENTERPRISE WINE COMPANY,NAPA,Napa,,910 ENTERPRISE WAY,Food Service,ABC License Data,INDEPENDENT
EP WINE,NAPA,Napa,,270 KREUZER LN,Food Service,ABC License Data,INDEPENDENT
ETUDE WINES,NAPA,Napa,,1250 CUTTINGS WHARF RD,Food Service,ABC License Data,INDEPENDENT
ETXEA WINES,NAPA,Napa,,1049 LA GRANDE AVE,Food Service,ABC License Data,INDEPENDENT
EUCLID WINES,NAPA,Napa,,4217 GRAPE VINE DR,Food Service,ABC License Data,INDEPENDENT
EXCALIBUR WINE COMPANY,NAPA,Napa,,5230 COUNTRY LN,Food Service,ABC License Data,INDEPENDENT
FAIRVIEW MARKET,NAPA,Napa,,1017 COOMBSVILLE RD,Food Service,ABC License Data,INDEPENDENT
FALCOR WINE CELLARS,NAPA,Napa,,2785 NAPA VALLEY CORPORATE DR,Food Service,ABC License Data,INDEPENDENT
FAR MOUNTAIN WINERY,NAPA,Napa,,1500 LOS CARNEROS AVE,Food Service,ABC License Data,INDEPENDENT
FARELLA PARK VINEYARDS/FARELLA WINERY/FARELLA ESTA,NAPA,Napa,,2222 N 3RD AVE,Food Service,ABC License Data,INDEPENDENT
FARM COLLECTIVE WINERY,NAPA,Napa,,394 & 396 DEVLIN RD,Food Service,ABC License Data,INDEPENDENT
FATHIA WINES,NAPA,Napa,,39 EDGEFIELD CT,Food Service,ABC License Data,INDEPENDENT
FAVIA WINES,NAPA,Napa,,620 TRANCAS ST,Food Service,ABC License Data,INDEPENDENT
FAYARD WINEMAKING,NAPA,Napa,,190 CAMINO ORUGA,Food Service,ABC License Data,INDEPENDENT
FAYARD WINES,NAPA,Napa,,1245 MAIN ST,Food Service,ABC License Data,INDEPENDENT
FAZERRATI'S PIZZA,NAPA,Napa,,1517 W IMOLA AVE,Food Service,ABC License Data,INDEPENDENT
FE WINES,NAPA,Napa,,831 LATOUR CT,Food Service,ABC License Data,INDEPENDENT
FESS PARKER WINERY,NAPA,Napa,,1227 1ST ST,Food Service,ABC License Data,INDEPENDENT
FILIPPIS PIZZA GROTTO,NAPA,Napa,,645 1ST ST,Food Service,ABC License Data,INDEPENDENT
FINE DISREGARD WINE COMPANY,NAPA,Napa,,41 LINNELL AVE,Food Service,ABC License Data,INDEPENDENT
FIRST & FRANKLIN MARKETPLACE,NAPA,Napa,,1331 1ST ST,Food Service,ABC License Data,INDEPENDENT
FOG MONSTER WINES,NAPA,Napa,,1827 CLAY ST,Food Service,ABC License Data,INDEPENDENT
FOLEY FAMILY WINES,NAPA,Napa,,770 AIRPARK RD,Food Service,ABC License Data,INDEPENDENT
FOLIO FINE WINE PARTNERS,NAPA,Napa,,550 GATEWAY DR,Food Service,ABC License Data,INDEPENDENT
FOLIO WINE COMPANY,NAPA,Napa,,550 GATEWAY DR,Food Service,ABC License Data,INDEPENDENT
FOLIO WINE PARTNERS,NAPA,Napa,,2731 & 2747 NAPA VALLEY CORPORATE DR,Food Service,ABC License Data,INDEPENDENT
FONTANELLA FAMILY WINERY,NAPA,Napa,,1721 PARTRICK RD,Food Service,ABC License Data,INDEPENDENT
FOOD CITY MARKET,NAPA,Napa,,1807 OLD SONOMA RD,Food Service,ABC License Data,INDEPENDENT
FORGE PIZZA NAPA,NAPA,Napa,,155 GASSER DR,Food Service,ABC License Data,INDEPENDENT
FORGOTTEN UNION WINES,NAPA,Napa,,2287 KATHLEEN DR,Food Service,ABC License Data,INDEPENDENT
FORTHRIGHT WINERY,NAPA,Napa,,144 GATEWAY RD E,Food Service,ABC License Data,INDEPENDENT
FORTUNATI WINERY,NAPA,Napa,,980 SALVADOR AVE,Food Service,ABC License Data,INDEPENDENT
FOUR DOORS WINE,NAPA,Napa,,5584 SILVERADO TRL,Food Service,ABC License Data,INDEPENDENT
FREE FLOW WINES,NAPA,Napa,,2557 NAPA VALLEY CORPORATE DR,Food Service,ABC License Data,INDEPENDENT
FREEDOM ESTATE WINE,NAPA,Napa,,707 MONTECITO BLVD,Food Service,ABC License Data,INDEPENDENT
FRIDAS MEXICAN GRILL,NAPA,Napa,,1533 TRANCAS ST,Mexican Restaurant,ABC License Data,INDEPENDENT
FUENTES WINE COMPANY,NAPA,Napa,,400 UNDERHILL DR,Food Service,ABC License Data,INDEPENDENT
FULCRUM WINES,NAPA,Napa,,110-122 CAMINO ORUGA,Food Service,ABC License Data,INDEPENDENT
FUME BISTRO & BAR,NAPA,Napa,,4050 BYWAY E,Bar,ABC License Data,INDEPENDENT
G & G PRIVATE RESERVE WINES,NAPA,Napa,,1341 ORCHARD AVE,Food Service,ABC License Data,INDEPENDENT
GADERIAN WINES,NAPA,Napa,,1041 LAUREL ST,Food Service,ABC License Data,INDEPENDENT
GALLEGOS WINES/GALLEGOS FAMILY WINES/GALLEGOS FAMI,NAPA,Napa,,3628 SHELTER CREEK DR,Food Service,ABC License Data,INDEPENDENT
GALLICA WINE,NAPA,Napa,,5215 SOLANO AVE,Food Service,ABC License Data,INDEPENDENT
GEN 7 WINES,NAPA,Napa,,850 BORDEAUX WAY,Food Service,ABC License Data,INDEPENDENT
GENOVA DELICATESSEN,NAPA,Napa,,1550 TRANCAS ST,Food Service,ABC License Data,INDEPENDENT
GENTLEMAN FARMER WINES,NAPA,Napa,,1564 1ST ST,Food Service,ABC License Data,INDEPENDENT
GESTALT WINE COMPANY,NAPA,Napa,,707 TECHNOLOGY WAY,Food Service,ABC License Data,INDEPENDENT
GHOST OF AUTUMN WINE,NAPA,Napa,,2260 FIRST ST,Food Service,ABC License Data,INDEPENDENT
GINA SCHOBER WINE MARKETING LLC,NAPA,Napa,,2127 EVA ST,Food Service,ABC License Data,INDEPENDENT
GLASSMEN  LISH WINES,NAPA,Napa,,703 OAKVILLE CROSS RD,Food Service,ABC License Data,INDEPENDENT
GLASSMEN WINES  LISH WINES,NAPA,Napa,,1640 SAN VICENTE AVE,Food Service,ABC License Data,INDEPENDENT
GOLDEN STATE WINE & SPIRITS  LLC,NAPA,Napa,,855 BORDEAUX WY,Food Service,ABC License Data,INDEPENDENT
GRACKLE WINE COMPANY,NAPA,Napa,,1019 OAK ST,Food Service,ABC License Data,INDEPENDENT
GRAND NAPA WINERY,NAPA,Napa,,8461 SAINT HELENA HWY,Food Service,ABC License Data,INDEPENDENT
GRASSI WINE COMPANY,NAPA,Napa,,1213 COOMBS ST,Food Service,ABC License Data,INDEPENDENT
GREATER FOOL WINE,NAPA,Napa,,3323 CRAIGIE CT,Food Service,ABC License Data,INDEPENDENT
GREER WINE,NAPA,Napa,,831 LATOUR CT,Food Service,ABC License Data,INDEPENDENT
GRINDSTONE WINES LLC,NAPA,Napa,,130 CAMINO DORADO,Food Service,ABC License Data,INDEPENDENT
GROTH VINEYARDS AND WINERY  LLC,NAPA,Napa,,908 ENTERPRISE WY,Food Service,ABC License Data,INDEPENDENT
GUSTAVO WINE,NAPA,Napa,,1021 MCKINSTRY ST,Food Service,ABC License Data,INDEPENDENT
HALBY MARKETING INC,NAPA,Napa,,175 TOWER RD,Food Service,ABC License Data,INDEPENDENT
HALL WINERY,NAPA,Napa,,605 1ST ST,Food Service,ABC License Data,INDEPENDENT
HALL WINES LLC,NAPA,Napa,,1564 AIRPORT BLVD,Food Service,ABC License Data,INDEPENDENT
HAMILTON WINE COLLECTIVE,NAPA,Napa,,4500 SILVERADO TRL,Food Service,ABC License Data,INDEPENDENT
HANDWRITTEN WINES  LLC,NAPA,Napa,,25 ENTERPRISE CT,Food Service,ABC License Data,INDEPENDENT
HARBISON WINES,NAPA,Napa,,7601 SILVERADO TRL,Food Service,ABC License Data,INDEPENDENT
HARPER'S CLUB,NAPA,Napa,,2310 LAUREL ST,Food Service,ABC License Data,INDEPENDENT
HEITZ WINE CELLARS,NAPA,Napa,,5445 SOLANO AVE,Food Service,ABC License Data,INDEPENDENT
HENDRICKSON FAMILY WINERY,NAPA,Napa,,1300 4TH AVE,Food Service,ABC License Data,INDEPENDENT
HENDRY WINERY,NAPA,Napa,,3104 REDWOOD RD,Food Service,ABC License Data,INDEPENDENT
HERENCIA WINE COMPANY,NAPA,Napa,,880 VALLEJO ST,Food Service,ABC License Data,INDEPENDENT
HERSLY WINES,NAPA,Napa,,4423 MORSE CT,Food Service,ABC License Data,INDEPENDENT
HESPERIAN WINES,NAPA,Napa,,3189 ATLAS PEAK RD,Food Service,ABC License Data,INDEPENDENT
HESS COLLECTION WINERY THE,NAPA,Napa,,4411 REDWOOD RD,Food Service,ABC License Data,INDEPENDENT
HIGHLANDS WINERY,NAPA,Napa,,5225 SOLANO AVE,Food Service,ABC License Data,INDEPENDENT
HOBEL WINES,NAPA,Napa,,1420 MILTON RD,Food Service,ABC License Data,INDEPENDENT
HOFFMANN FAMILY WINERY,NAPA,Napa,,2275 SODA CANYON RD,Food Service,ABC License Data,INDEPENDENT
HOPE & GRACE WINES,NAPA,Napa,,5055 SOLANO AVE,Food Service,ABC License Data,INDEPENDENT
HOSSFELD VINEYARDS WINE CO.,NAPA,Napa,,2139 PENNY LANE,Food Service,ABC License Data,INDEPENDENT
HOUNDSTOOTH WINE,NAPA,Napa,,1050 SUNSET RD,Food Service,ABC License Data,INDEPENDENT
HOUSLEY'S RANCH MARKET INC,NAPA,Napa,,4215 SOLANO AVE,Food Service,ABC License Data,INDEPENDENT
HUB & SPOKE WINE CO,NAPA,Napa,,4326 BIG RANCH RD,Food Service,ABC License Data,INDEPENDENT
HUDSON WINES,NAPA,Napa,,5398 CARNEROS HWY,Food Service,ABC License Data,INDEPENDENT
I NAPA WINE,NAPA,Napa,,4082 ATLAS PEAK RD,Food Service,ABC License Data,INDEPENDENT
IMMIX WINES / AMPLEUR CELLARS  LLC,NAPA,Napa,,2447 MACLENNAN ST,Food Service,ABC License Data,INDEPENDENT
INNER CIRCLE WINE LLC,NAPA,Napa,,537 MONTECITO BLVD,Food Service,ABC License Data,INDEPENDENT
INNOVATUS  WINEFORNIA,NAPA,Napa,,2275 SODA CANYON RD,Food Service,ABC License Data,INDEPENDENT
INSPIRATION WINE COMPANY,NAPA,Napa,,101 S COOMBS ST,Food Service,ABC License Data,INDEPENDENT
ITALICS WINEGROWERS,NAPA,Napa,,40 RAPP LN,Food Service,ABC License Data,INDEPENDENT
J AND J WINERY INC,NAPA,Napa,,576 GATEWAY DR,Food Service,ABC License Data,INDEPENDENT
J.A.C.K. WINES,NAPA,Napa,,4310 ATLAS PEAK RD,Food Service,ABC License Data,INDEPENDENT
J3 WINE PARTNERS LLC,NAPA,Napa,,5584 SILVERADO TRL,Food Service,ABC License Data,INDEPENDENT
JACK WINES,NAPA,Napa,,190 CAMINO ORUGA,Food Service,ABC License Data,INDEPENDENT
JACKSON FAMILY WINES INC,NAPA,Napa,,3875 MOUNT VEEDER RD,Food Service,ABC License Data,INDEPENDENT
JACKSON STREET WINE WAREHOUSE LLC,NAPA,Napa,,849 JACKSON ST,Food Service,ABC License Data,INDEPENDENT
JACOB FRANKLIN WINES,NAPA,Napa,,800 SCHOOL ST,Food Service,ABC License Data,INDEPENDENT
JAFFE FAMILY WINES,NAPA,Napa,,1031 MCKINSTRY ST,Food Service,ABC License Data,INDEPENDENT
JAMES COLE WINERY,NAPA,Napa,,5014 SILVERADO TRL,Food Service,ABC License Data,INDEPENDENT
JAVIER RENTERIA & FAMILY WINES,NAPA,Napa,,63 LUKE DR,Food Service,ABC License Data,INDEPENDENT
JEFFERSON CAFE,NAPA,Napa,,3070 JEFFERSON ST,Restaurant,ABC License Data,INDEPENDENT
JEFFERSON MARKET,NAPA,Napa,,1704 JEFFERSON ST,Food Service,ABC License Data,INDEPENDENT
