Business Name,City,County,Phone,Address,Business Type,Source
AZTECA MARKET & TAQUERIA NAPA VALLEY INC,NAPA,Napa,,2995 JEFFERSON ST,Food Service,ABC License Data
AZUR WINES,NAPA,Napa,,1245 MAIN ST,Food Service,ABC License Data
B TRUE WINES,NAPA,Napa,,5215 SOLANO AVE,Food Service,ABC License Data
BACK ROOM WINES,NAPA,Napa,,1546 1ST ST,Food Service,ABC License Data
BACKSTAGE WINERY,NAPA,Napa,,4162 BIG RANCH RD,Food Service,ABC License Data
BAD HABITS WINES,NAPA,Napa,,3584 NORFOLK ST,Food Service,ABC License Data
BAR LUCIA,NAPA,Napa,,610 1ST ST,Bar,ABC License Data
BARBOUR VINEYARD WINES,NAPA,Napa,,104 CAMINO DORADO,Bar,ABC License Data
BARNHOUSE NAPA BREWS,NAPA,Napa,,1004 CLINTON ST,Bar,ABC License Data
BARREL TEN QUARTER CIRCLE INC,NAPA,Napa,,33 HARLOW CT,Bar,ABC License Data
BAY WINE GROUP,NAPA,Napa,,55 ENTERPRISE CT,Food Service,ABC License Data
BELONG WINE CO,NAPA,Napa,,101 S COOMBS ST,Food Service,ABC License Data
BELONG WINE CO.,NAPA,Napa,,394 & 396 DEVLIN RD,Food Service,ABC License Data
BENCHMARK WINE GROUP,NAPA,Napa,,445 DEVLIN RD,Food Service,ABC License Data
BENCHMARK WINE GROUP  INC,NAPA,Napa,,1568 AIRPORT BLVD,Food Service,ABC License Data
BIAGI FAMILY WINES,NAPA,Napa,,787 AIRPARK RD,Food Service,ABC License Data
BLACK STALLION WINERY,NAPA,Napa,,4089 SILVERADO TRL,Food Service,ABC License Data
BLUE FROG WINERY,NAPA,Napa,,901 ENTERPRISE WAY,Food Service,ABC License Data
BOUNTY HUNTER RARE WINE & SPIRITS,NAPA,Napa,,975 1ST ST,Food Service,ABC License Data
BOWKER FAMILY WINE COMPANY LLC,NAPA,Napa,,1507 BANKS AVE,Food Service,ABC License Data
BRIAN EDWARD WINES,NAPA,Napa,,264 SILVERADO SPRINGS DR,Food Service,ABC License Data
BRIAN EDWARD WINES  LLC,NAPA,Napa,,303 DEER HOLLOW DR,Food Service,ABC License Data
BRILLIANT MISTAKE WINES,NAPA,Napa,,620 TRANCAS ST,Food Service,ABC License Data
BRONCO WINE COMPANY,NAPA,Napa,,33 HARLOW CT,Food Service,ABC License Data
BROOKMAN WINE CO,NAPA,Napa,,7850 SILVERADO TRL,Food Service,ABC License Data
BROWNS VALLEY MARKET INC,NAPA,Napa,,3263 BROWNS VALLEY RD,Food Service,ABC License Data
BUCKINGHAM WINES LLC,NAPA,Napa,,15 CHATEAU LN,Food Service,ABC License Data
BUNTER SPRING WINERY,NAPA,Napa,,1062 1ST AVE,Food Service,ABC License Data
BUONCRISTIANI WINE CO LLC,NAPA,Napa,,1245 MAIN ST,Food Service,ABC License Data
BUONCRISTIANI WINE CO.  LLC,NAPA,Napa,,708 1ST ST,Food Service,ABC License Data
BUONCRISTIANI WINES,NAPA,Napa,,2275 SODA CANYON RD,Food Service,ABC License Data
BUSELLI FAMILY WINES,NAPA,Napa,,7764 SILVERADO TRL,Food Service,ABC License Data
BYRON KOSUGE WINES,NAPA,Napa,,1763 SYCAMORE ST,Food Service,ABC License Data
CA' MOMI; CA' MOMI WINERY,NAPA,Napa,,2125 CUTTINGS WHARF RD,Food Service,ABC License Data
CADET WINE & BEER BAR,NAPA,Napa,,928 - 932 FRANKLIN ST,Bar,ABC License Data
CADLE FAMILY WINES,NAPA,Napa,,1201 1ST ST,Food Service,ABC License Data
CALMERE ESTATE WINERY,NAPA,Napa,,2750 LAS AMIGAS RD,Food Service,ABC License Data
CANNATELLI WINES,NAPA,Napa,,5055 SOLANO AVE,Food Service,ABC License Data
CARNEROS WINE COMPANY,NAPA,Napa,,1134 DEALY LN,Food Service,ABC License Data
CASPAR WINE,NAPA,Napa,,190 CAMINO ORUGA,Food Service,ABC License Data
CASTLE BRIDGE WINES,NAPA,Napa,,45 ENTERPRISE CT,Food Service,ABC License Data
CATERWAUL WINES,NAPA,Napa,,144 GATEWAY RD E,Food Service,ABC License Data
CHAIX WINES,NAPA,Napa,,1204 MANLEY LN,Food Service,ABC License Data
CHARDONNAY GOLF CLUB,NAPA,Napa,,2555 JAMESON CANYON RD,Food Service,ABC License Data
CHETUPHON,NAPA,Napa,,155 GASSER DR,Food Service,ABC License Data
CHIMNEY ROCK WINERY,NAPA,Napa,,5350 SILVERADO TRL,Food Service,ABC License Data
CLIF FAMILY WINERY,NAPA,Napa,,4326 BIG RANCH RD,Food Service,ABC License Data
CLIF FAMILY WINERY AND FARM  LLC,NAPA,Napa,,40 HARLOW CT,Food Service,ABC License Data
COCKERELL FAMILY WINE ESTATES,NAPA,Napa,,1721 PARTRICK RD,Food Service,ABC License Data
COHO WINES,NAPA,Napa,,1470 SPROUL AVE,Food Service,ABC License Data
COLLEGIATE WINES,NAPA,Napa,,962 KAISER RD,Food Service,ABC License Data
COMPLINE WINE SHOP,NAPA,Napa,,1300 FIRST ST,Food Service,ABC License Data
CONNOISSEUR WINE AND SPIRITS CALIFORNIA,NAPA,Napa,,1907 N KELLY RD,Food Service,ABC License Data
CONSECRATION WINE LLC,NAPA,Napa,,849 JACKSON ST,Food Service,ABC License Data
COQUEREL FAMILY WINE ESTATES,NAPA,Napa,,2865 HILL TOP DR,Food Service,ABC License Data
CORRELATION WINES,NAPA,Napa,,708 1ST ST,Food Service,ABC License Data
COVALENCE WINE,NAPA,Napa,,831 LATOUR CT,Food Service,ABC License Data
COVENANT WINES,NAPA,Napa,,2511 NAPA VALLEY CORPORATE DR,Food Service,ABC License Data
CPX WINES,NAPA,Napa,,1509 BANKS AVE,Food Service,ABC License Data
CRISTIE KERR WINES,NAPA,Napa,,1463 1ST ST,Food Service,ABC License Data
CUMMINGS FAMILY WINES,NAPA,Napa,,918 ENTERPRISE WAY,Food Service,ABC License Data
CUVAISON WINERY,NAPA,Napa,,1221 DUHIG RD,Food Service,ABC License Data
CVS PHARMACY STORE 1804,NAPA,Napa,,675 TRANCAS ST,Food Service,ABC License Data
CVS PHARMACY STORE 9214,NAPA,Napa,,1558 TRANCAS ST,Food Service,ABC License Data
DA VE WINERY,NAPA,Napa,,2515 NAPA VALLEY CORPORATE DR,Food Service,ABC License Data
DALECIO FAMILY WINES  LLC,NAPA,Napa,,905 JEFFERSON ST,Food Service,ABC License Data
DARIOUSH WINERY,NAPA,Napa,,4240 SILVERADO TRL,Food Service,ABC License Data
DAVIN WINES,NAPA,Napa,,1997 MOLINA ST,Food Service,ABC License Data
DE RE WINES L.L.C.,NAPA,Napa,,1177 EGGLESTON ST,Food Service,ABC License Data
DEAN & DELUCA MARKETS LLC,NAPA,Napa,,68 COOMBS ST,Food Service,ABC License Data
DEARDEN WINES,NAPA,Napa,,2258 LAS AMIGAS RD,Food Service,ABC License Data
DELGADILLO WINE COMPANY,NAPA,Napa,,2812 SACRAMENTO ST,Food Service,ABC License Data
DESTINY FAMILY WINES,NAPA,Napa,,3295 VICHY AVE,Food Service,ABC License Data
DEUCES MARKET,NAPA,Napa,,1300 1STST,Food Service,ABC License Data
DJK WINE,NAPA,Napa,,4266 E 3RD AVE,Food Service,ABC License Data
DOI DA WINES,NAPA,Napa,,1373 SODA CANYON RD,Food Service,ABC License Data
DON PERICO RESTAURANT,NAPA,Napa,,1300 1ST ST,Restaurant,ABC License Data
DRM WINERY,NAPA,Napa,,1758 INDUSTRIAL WY,Food Service,ABC License Data
DRY FARM WINES,NAPA,Napa,,3222 CALIFORNIA BLVD,Food Service,ABC License Data
DVNO WINE,NAPA,Napa,,1907 N KELLY RD,Food Service,ABC License Data
EAGLE VINES GOLF CLUB,NAPA,Napa,,580 S KELLY RD,Food Service,ABC License Data
ECONOMY FOOD MARKET,NAPA,Napa,,1100 IMOLA AVE,Food Service,ABC License Data
EDGE WINES,NAPA,Napa,,4500 SILVERADO TRL,Food Service,ABC License Data
EHRLICH WINE VENTURES  LLC,NAPA,Napa,,7765 MONEY RD,Food Service,ABC License Data
EIKOS RESTAURANT,NAPA,Napa,,1385 NAPA TOWN CTR,Restaurant,ABC License Data
EL GUADALAJARA RESTAURANT,NAPA,Napa,,1520 SILVERADO TRL,Restaurant,ABC License Data
ELEVEN ELEVEN WINES,NAPA,Napa,,620 TRANCAS ST,Food Service,ABC License Data
ELLMAN FAMILY WINERY,NAPA,Napa,,1022 SODA CANYON RD,Food Service,ABC License Data
ELYSE WINERY,NAPA,Napa,,2100 HOFFMAN LN,Food Service,ABC License Data
EMMAUS  EMMAUS WINE  EMMAUS WINES,NAPA,Napa,,271 MONTE VISTA DR,Food Service,ABC License Data
EMPATHY WINES,NAPA,Napa,,110-122 CAMINO ORUGA,Food Service,ABC License Data
ENTERPRISE WINE COMPANY,NAPA,Napa,,910 ENTERPRISE WAY,Food Service,ABC License Data
EP WINE,NAPA,Napa,,270 KREUZER LN,Food Service,ABC License Data
ETUDE WINES,NAPA,Napa,,1250 CUTTINGS WHARF RD,Food Service,ABC License Data
ETXEA WINES,NAPA,Napa,,1049 LA GRANDE AVE,Food Service,ABC License Data
EUCLID WINES,NAPA,Napa,,4217 GRAPE VINE DR,Food Service,ABC License Data
EXCALIBUR WINE COMPANY,NAPA,Napa,,5230 COUNTRY LN,Food Service,ABC License Data
FAIRVIEW MARKET,NAPA,Napa,,1017 COOMBSVILLE RD,Food Service,ABC License Data
FALCOR WINE CELLARS,NAPA,Napa,,2785 NAPA VALLEY CORPORATE DR,Food Service,ABC License Data
FAR MOUNTAIN WINERY,NAPA,Napa,,1500 LOS CARNEROS AVE,Food Service,ABC License Data
FARELLA PARK VINEYARDS/FARELLA WINERY/FARELLA ESTA,NAPA,Napa,,2222 N 3RD AVE,Food Service,ABC License Data
FARM COLLECTIVE WINERY,NAPA,Napa,,394 & 396 DEVLIN RD,Food Service,ABC License Data
FATHIA WINES,NAPA,Napa,,39 EDGEFIELD CT,Food Service,ABC License Data
FAVIA WINES,NAPA,Napa,,620 TRANCAS ST,Food Service,ABC License Data
FAYARD WINEMAKING,NAPA,Napa,,190 CAMINO ORUGA,Food Service,ABC License Data
FAYARD WINES,NAPA,Napa,,1245 MAIN ST,Food Service,ABC License Data
FAZERRATI'S PIZZA,NAPA,Napa,,1517 W IMOLA AVE,Food Service,ABC License Data
FE WINES,NAPA,Napa,,831 LATOUR CT,Food Service,ABC License Data
FESS PARKER WINERY,NAPA,Napa,,1227 1ST ST,Food Service,ABC License Data
FILIPPIS PIZZA GROTTO,NAPA,Napa,,645 1ST ST,Food Service,ABC License Data
FINE DISREGARD WINE COMPANY,NAPA,Napa,,41 LINNELL AVE,Food Service,ABC License Data
FIRST & FRANKLIN MARKETPLACE,NAPA,Napa,,1331 1ST ST,Food Service,ABC License Data
FOG MONSTER WINES,NAPA,Napa,,1827 CLAY ST,Food Service,ABC License Data
FOLEY FAMILY WINES,NAPA,Napa,,770 AIRPARK RD,Food Service,ABC License Data
FOLIO FINE WINE PARTNERS,NAPA,Napa,,550 GATEWAY DR,Food Service,ABC License Data
FOLIO WINE COMPANY,NAPA,Napa,,550 GATEWAY DR,Food Service,ABC License Data
FOLIO WINE PARTNERS,NAPA,Napa,,2731 & 2747 NAPA VALLEY CORPORATE DR,Food Service,ABC License Data
FONTANELLA FAMILY WINERY,NAPA,Napa,,1721 PARTRICK RD,Food Service,ABC License Data
FOOD CITY MARKET,NAPA,Napa,,1807 OLD SONOMA RD,Food Service,ABC License Data
FORGE PIZZA NAPA,NAPA,Napa,,155 GASSER DR,Food Service,ABC License Data
FORGOTTEN UNION WINES,NAPA,Napa,,2287 KATHLEEN DR,Food Service,ABC License Data
FORTHRIGHT WINERY,NAPA,Napa,,144 GATEWAY RD E,Food Service,ABC License Data
FORTUNATI WINERY,NAPA,Napa,,980 SALVADOR AVE,Food Service,ABC License Data
FOUR DOORS WINE,NAPA,Napa,,5584 SILVERADO TRL,Food Service,ABC License Data
FREE FLOW WINES,NAPA,Napa,,2557 NAPA VALLEY CORPORATE DR,Food Service,ABC License Data
FREEDOM ESTATE WINE,NAPA,Napa,,707 MONTECITO BLVD,Food Service,ABC License Data
FRIDAS MEXICAN GRILL,NAPA,Napa,,1533 TRANCAS ST,Mexican Restaurant,ABC License Data
FUENTES WINE COMPANY,NAPA,Napa,,400 UNDERHILL DR,Food Service,ABC License Data
FULCRUM WINES,NAPA,Napa,,110-122 CAMINO ORUGA,Food Service,ABC License Data
FUME BISTRO & BAR,NAPA,Napa,,4050 BYWAY E,Bar,ABC License Data
G & G PRIVATE RESERVE WINES,NAPA,Napa,,1341 ORCHARD AVE,Food Service,ABC License Data
GADERIAN WINES,NAPA,Napa,,1041 LAUREL ST,Food Service,ABC License Data
GALLEGOS WINES/GALLEGOS FAMILY WINES/GALLEGOS FAMI,NAPA,Napa,,3628 SHELTER CREEK DR,Food Service,ABC License Data
GALLICA WINE,NAPA,Napa,,5215 SOLANO AVE,Food Service,ABC License Data
GEN 7 WINES,NAPA,Napa,,850 BORDEAUX WAY,Food Service,ABC License Data
GENOVA DELICATESSEN,NAPA,Napa,,1550 TRANCAS ST,Food Service,ABC License Data
GENTLEMAN FARMER WINES,NAPA,Napa,,1564 1ST ST,Food Service,ABC License Data
GESTALT WINE COMPANY,NAPA,Napa,,707 TECHNOLOGY WAY,Food Service,ABC License Data
GHOST OF AUTUMN WINE,NAPA,Napa,,2260 FIRST ST,Food Service,ABC License Data
GINA SCHOBER WINE MARKETING LLC,NAPA,Napa,,2127 EVA ST,Food Service,ABC License Data
GLASSMEN  LISH WINES,NAPA,Napa,,703 OAKVILLE CROSS RD,Food Service,ABC License Data
GLASSMEN WINES  LISH WINES,NAPA,Napa,,1640 SAN VICENTE AVE,Food Service,ABC License Data
GOLDEN STATE WINE & SPIRITS  LLC,NAPA,Napa,,855 BORDEAUX WY,Food Service,ABC License Data
GRACKLE WINE COMPANY,NAPA,Napa,,1019 OAK ST,Food Service,ABC License Data
GRAND NAPA WINERY,NAPA,Napa,,8461 SAINT HELENA HWY,Food Service,ABC License Data
GRASSI WINE COMPANY,NAPA,Napa,,1213 COOMBS ST,Food Service,ABC License Data
GREATER FOOL WINE,NAPA,Napa,,3323 CRAIGIE CT,Food Service,ABC License Data
GREER WINE,NAPA,Napa,,831 LATOUR CT,Food Service,ABC License Data
GRINDSTONE WINES LLC,NAPA,Napa,,130 CAMINO DORADO,Food Service,ABC License Data
GROTH VINEYARDS AND WINERY  LLC,NAPA,Napa,,908 ENTERPRISE WY,Food Service,ABC License Data
GUSTAVO WINE,NAPA,Napa,,1021 MCKINSTRY ST,Food Service,ABC License Data
HALBY MARKETING INC,NAPA,Napa,,175 TOWER RD,Food Service,ABC License Data
HALL WINERY,NAPA,Napa,,605 1ST ST,Food Service,ABC License Data
HALL WINES LLC,NAPA,Napa,,1564 AIRPORT BLVD,Food Service,ABC License Data
HAMILTON WINE COLLECTIVE,NAPA,Napa,,4500 SILVERADO TRL,Food Service,ABC License Data
HANDWRITTEN WINES  LLC,NAPA,Napa,,25 ENTERPRISE CT,Food Service,ABC License Data
HARBISON WINES,NAPA,Napa,,7601 SILVERADO TRL,Food Service,ABC License Data
HARPER'S CLUB,NAPA,Napa,,2310 LAUREL ST,Food Service,ABC License Data
HEITZ WINE CELLARS,NAPA,Napa,,5445 SOLANO AVE,Food Service,ABC License Data
HENDRICKSON FAMILY WINERY,NAPA,Napa,,1300 4TH AVE,Food Service,ABC License Data
HENDRY WINERY,NAPA,Napa,,3104 REDWOOD RD,Food Service,ABC License Data
HERENCIA WINE COMPANY,NAPA,Napa,,880 VALLEJO ST,Food Service,ABC License Data
HERSLY WINES,NAPA,Napa,,4423 MORSE CT,Food Service,ABC License Data
HESPERIAN WINES,NAPA,Napa,,3189 ATLAS PEAK RD,Food Service,ABC License Data
HESS COLLECTION WINERY THE,NAPA,Napa,,4411 REDWOOD RD,Food Service,ABC License Data
HIGHLANDS WINERY,NAPA,Napa,,5225 SOLANO AVE,Food Service,ABC License Data
HOBEL WINES,NAPA,Napa,,1420 MILTON RD,Food Service,ABC License Data
HOFFMANN FAMILY WINERY,NAPA,Napa,,2275 SODA CANYON RD,Food Service,ABC License Data
HOPE & GRACE WINES,NAPA,Napa,,5055 SOLANO AVE,Food Service,ABC License Data
HOSSFELD VINEYARDS WINE CO.,NAPA,Napa,,2139 PENNY LANE,Food Service,ABC License Data
HOUNDSTOOTH WINE,NAPA,Napa,,1050 SUNSET RD,Food Service,ABC License Data
HOUSLEY'S RANCH MARKET INC,NAPA,Napa,,4215 SOLANO AVE,Food Service,ABC License Data
HUB & SPOKE WINE CO,NAPA,Napa,,4326 BIG RANCH RD,Food Service,ABC License Data
HUDSON WINES,NAPA,Napa,,5398 CARNEROS HWY,Food Service,ABC License Data
I NAPA WINE,NAPA,Napa,,4082 ATLAS PEAK RD,Food Service,ABC License Data
IMMIX WINES / AMPLEUR CELLARS  LLC,NAPA,Napa,,2447 MACLENNAN ST,Food Service,ABC License Data
INNER CIRCLE WINE LLC,NAPA,Napa,,537 MONTECITO BLVD,Food Service,ABC License Data
INNOVATUS  WINEFORNIA,NAPA,Napa,,2275 SODA CANYON RD,Food Service,ABC License Data
INSPIRATION WINE COMPANY,NAPA,Napa,,101 S COOMBS ST,Food Service,ABC License Data
ITALICS WINEGROWERS,NAPA,Napa,,40 RAPP LN,Food Service,ABC License Data
J AND J WINERY INC,NAPA,Napa,,576 GATEWAY DR,Food Service,ABC License Data
J.A.C.K. WINES,NAPA,Napa,,4310 ATLAS PEAK RD,Food Service,ABC License Data
J3 WINE PARTNERS LLC,NAPA,Napa,,5584 SILVERADO TRL,Food Service,ABC License Data
JACK WINES,NAPA,Napa,,190 CAMINO ORUGA,Food Service,ABC License Data
JACKSON FAMILY WINES INC,NAPA,Napa,,3875 MOUNT VEEDER RD,Food Service,ABC License Data
JACKSON STREET WINE WAREHOUSE LLC,NAPA,Napa,,849 JACKSON ST,Food Service,ABC License Data
JACOB FRANKLIN WINES,NAPA,Napa,,800 SCHOOL ST,Food Service,ABC License Data
JAFFE FAMILY WINES,NAPA,Napa,,1031 MCKINSTRY ST,Food Service,ABC License Data
JAMES COLE WINERY,NAPA,Napa,,5014 SILVERADO TRL,Food Service,ABC License Data
JAVIER RENTERIA & FAMILY WINES,NAPA,Napa,,63 LUKE DR,Food Service,ABC License Data
JEFFERSON CAFE,NAPA,Napa,,3070 JEFFERSON ST,Restaurant,ABC License Data
JEFFERSON MARKET,NAPA,Napa,,1704 JEFFERSON ST,Food Service,ABC License Data
JH WINE CONSULTING,NAPA,Napa,,962 KAISER RD,Food Service,ABC License Data
JLN WINE COMPANY LLC,NAPA,Napa,,20 BEECHWOOD CT,Food Service,ABC License Data
JW THOMAS WINES,NAPA,Napa,,2750 LAS AMIGAS RD,Food Service,ABC License Data
K.R. III NAPA WINES LLC,NAPA,Napa,,5225 SOLANO AVE,Food Service,ABC License Data
KALE WINES,NAPA,Napa,,78 SPRING ST,Food Service,ABC License Data
KANPAI WINES,NAPA,Napa,,3175 DRY CREEK RD,Food Service,ABC License Data
KANPAI WINES LLC,NAPA,Napa,,4120 DRY CREEK RD,Food Service,ABC License Data
KASTEN FAMILY WINES,NAPA,Napa,,308 ASHLAR DR,Food Service,ABC License Data
KAZUMI WINES,NAPA,Napa,,45 ENTERPRISE CT,Food Service,ABC License Data
KEEVER VINEYARDS AND WINERY,NAPA,Napa,,26 VINEYARD VIEW DR,Food Service,ABC License Data
KEPLINGER WINES,NAPA,Napa,,1221 DUHIG RD,Food Service,ABC License Data
KERNEL WINE,NAPA,Napa,,4130 HOWARD LN,Food Service,ABC License Data
KING OF CLUBS,NAPA,Napa,,620 TRANCAS ST,Food Service,ABC License Data
KINGSMARK WINE,NAPA,Napa,,7633 SILVERADO TRL,Food Service,ABC License Data
KITCHEN DOOR,NAPA,Napa,,1300 1ST ST,Food Service,ABC License Data
KITSON WINES,NAPA,Napa,,2253 DRY CREEK RD,Food Service,ABC License Data
KNA WINES,NAPA,Napa,,68 FOREST DR,Food Service,ABC License Data
KNIGHTS BRIDGE WINERY  LLC,NAPA,Napa,,5055 SOLANO AVE,Food Service,ABC License Data
KONGSGAARD WINE,NAPA,Napa,,4375 ATLAS PEAK RD,Food Service,ABC License Data
KRAEMER FAMILY WINES,NAPA,Napa,,1221 DUHIG RD,Food Service,ABC License Data
L & C WINE COUNTRY OPERATIONS,NAPA,Napa,,1006 MONTICELLO RD,Food Service,ABC License Data
L & C WINE COUNTRY OPERATIONS LLC,NAPA,Napa,,1006 MONTICELLO RD,Food Service,ABC License Data
L'ENVOLEE WINES,NAPA,Napa,,43 WINDSOR CT,Food Service,ABC License Data
LA CAVE WINES AND SPIRITS,NAPA,Napa,,1085 EAST AVE,Food Service,ABC License Data
LA MORENITA MARKET,NAPA,Napa,,2434 JEFFERSON ST,Food Service,ABC License Data
LA PELLE WINES,NAPA,Napa,,620 TRANCAS ST,Food Service,ABC License Data
LA TAPATIA MARKET NO 2,NAPA,Napa,,504 BROWN ST,Food Service,ABC License Data
LA TAQUIZA FISH TACOS,NAPA,Napa,,2007 REDWOOD RD,Mexican Restaurant,ABC License Data
LABRY FAMILY WINES,NAPA,Napa,,1250 BELLA OAKS LN,Food Service,ABC License Data
LAIRD WINE SERVICES,NAPA,Napa,,305 TECHNOLOGY WAY,Food Service,ABC License Data
LAIRD WINE STUDIO,NAPA,Napa,,3105 SILVERADO TRL,Food Service,ABC License Data
LANTHANIDE WINES,NAPA,Napa,,4408 JEFFERSON CT,Food Service,ABC License Data
LAWER FAMILY WINES,NAPA,Napa,,5055 SOLANO AVE,Food Service,ABC License Data
LAWLERS LIQUORS,NAPA,Napa,,2232 JEFFERSON ST,Food Service,ABC License Data
LAWRENCE WINE ESTATES LLC,NAPA,Napa,,5445 SOLANO AVE,Food Service,ABC License Data
LEVENDI WINERY,NAPA,Napa,,1465 1ST STREET,Food Service,ABC License Data
LIBBY WINES,NAPA,Napa,,217 S MONTGOMERY ST,Food Service,ABC License Data
LINDSTROM WINES,NAPA,Napa,,5994 SILVERADO TRL,Food Service,ABC License Data
LIONS RUN WINERY,NAPA,Napa,,1721 PARTRICK RD,Food Service,ABC License Data
LITTLE INTERNATIONAL WINE SHOP,NAPA,Napa,,1010 OAKMONT CT,Food Service,ABC License Data
LITTLE WINE GUY THE,NAPA,Napa,,1247 WALNUT ST,Food Service,ABC License Data
LIVEFIRE PIZZA,NAPA,Napa,,610 1ST ST,Food Service,ABC License Data
LJ CRAFTED WINES,NAPA,Napa,,5055 SOLANO AVE,Food Service,ABC License Data
LLAMAS FAMILY WINES,NAPA,Napa,,100 PARADISE DR,Food Service,ABC License Data
LOBBY BAR + LOUNGE,NAPA,Napa,,1230 & 1260 1ST ST,Bar,ABC License Data
LOCALISM WINE,NAPA,Napa,,1245 MAIN ST,Food Service,ABC License Data
LOCALISM WINES,NAPA,Napa,,201 DEVLIN RD,Food Service,ABC License Data
LOCANDA WINES LLC,NAPA,Napa,,660 AIRPARK RD,Food Service,ABC License Data
LOLAS MARKET,NAPA,Napa,,2750 OLD SONOMA RD,Food Service,ABC License Data
LONG-TERM WINE COMPANY,NAPA,Napa,,110 CAMINO ORUGA,Food Service,ABC License Data
LONGFELLOW WINE COMPANY,NAPA,Napa,,1245 MAIN ST,Food Service,ABC License Data
LOOKOUT RIDGE WINERY,NAPA,Napa,,110 CAMINO ORUGA ST,Food Service,ABC License Data
LORENZI ESTATE VINEYARDS & WINERY,NAPA,Napa,,1408 2ND ST,Food Service,ABC License Data
LOS ABUELOS RESTAURANT,NAPA,Napa,,1011 SOSCOL FERRY RD,Restaurant,ABC License Data
LOST VALLEY RANCH WINES  LLC,NAPA,Napa,,1500 WOODEN VALLEY RD,Food Service,ABC License Data
LOVESKI DELI,NAPA,Napa,,610 1ST ST,Food Service,ABC License Data
LUHN  FAMILY WINE,NAPA,Napa,,2 SAGE WAY,Food Service,ABC License Data
M7 WINE SOLUTIONS  INC,NAPA,Napa,,502 DEVLIN RD,Food Service,ABC License Data
MACARIO'S BAKERY & CAFE INC,NAPA,Napa,,4082-4084 BYWAY EAST,Restaurant,ABC License Data
MAIN LINE WINE CO,NAPA,Napa,,1 EXECUTIVE WAY,Food Service,ABC License Data
MAJUSCULE WINE,NAPA,Napa,,1500 LOS CARNEROS AVE,Food Service,ABC License Data
MARKET SMALL WORLD THE,NAPA,Napa,,932 COOMBS ST,Food Service,ABC License Data
MARKETTA VINEYARDS AND WINERY LLC,NAPA,Napa,,411 FIRST ST,Food Service,ABC License Data
MAROON WINES,NAPA,Napa,,2731 & 2747 NAPA VALLEY CORPORATE DR,Food Service,ABC License Data
MARQUEE PINBALL LOUNGE,NAPA,Napa,,1311 1ST ST,Bar,ABC License Data
MARYS PIZZA SHACK NAPA,NAPA,Napa,,3085 JEFFERSON ST,Food Service,ABC License Data
MATHEW BRUNO WINES  LLC,NAPA,Napa,,2545 NAPA VALLEY CORPORATE DR,Food Service,ABC License Data
MATT TAYLOR WINES,NAPA,Napa,,2921 SILVERADO TRL,Food Service,ABC License Data
MATTHEW DEMPSEY WINES,NAPA,Napa,,2320 CALIFORNIA BLVD,Food Service,ABC License Data
MATTHEW RORICK WINES,NAPA,Napa,,2787 INDIANA ST,Food Service,ABC License Data
MAXEM WINES,NAPA,Napa,,2713 IOWA ST,Food Service,ABC License Data
MCBRIDE SISTERS WINE COMPANY,NAPA,Napa,,105 MCCORMICK CT,Food Service,ABC License Data
MCKAHN WINES,NAPA,Napa,,2275 SODA CANYON RD,Food Service,ABC License Data
MCKENZIE MUELLER VINEYARDS & WINERY,NAPA,Napa,,2530 LAS AMIGAS RD,Food Service,ABC License Data
MEDUSA & SPELLBOUND WINES,NAPA,Napa,,5585 SILVERADO TRL,Food Service,ABC License Data
MELKA WINES,NAPA,Napa,,1245 MAIN ST,Food Service,ABC License Data
METAPHOR WINES  INCORPORATED,NAPA,Napa,,45 ENTERPRISE CT,Food Service,ABC License Data
METER BY METER WINE COMPANY,NAPA,Napa,,1087 LA GRANDE AVE,Food Service,ABC License Data
MHM WINE COMPANY INC,NAPA,Napa,,145 CHERRYVIEW CT,Food Service,ABC License Data
MI FAMILIA MARKET INC.,NAPA,Napa,,2565 KILBURN AVE,Food Service,ABC License Data
MI SUENO WINERY,NAPA,Napa,,910 ENTERPRISE WAY,Food Service,ABC License Data
MICHAEL POZZAN WINERY,NAPA,Napa,,1205 & 1207 RANDOLPH ST,Food Service,ABC License Data
MICHAEL SCOTT WINES,NAPA,Napa,,2993 BROOKWOOD DR,Food Service,ABC License Data
MICHI JAPANESE CUISINE,NAPA,Napa,,902 ENTERPRISE WAY,Food Service,ABC License Data
MIGLIAVACCA WINE COMPANY,NAPA,Napa,,1475 4TH ST,Food Service,ABC License Data
MIKE AND MOLLY HENDRY WINE CO,NAPA,Napa,,3104 REDWOOD RD,Food Service,ABC License Data
MILK WINES,NAPA,Napa,,1721 PARTRICK RD,Food Service,ABC License Data
MINER FAMILY WINERY,NAPA,Napa,,7850 SILVERADO TRL,Food Service,ABC License Data
MIRA WINERY,NAPA,Napa,,110 CAMINO ORUGA,Food Service,ABC License Data
MIRA WINERY LLC,NAPA,Napa,,130 CAMINO DORADO,Food Service,ABC License Data
MIRROR WINE COMPANY,NAPA,Napa,,620 TRANCAS ST,Food Service,ABC License Data
MITHRA WINERY,NAPA,Napa,,15 CHATEAU LN,Food Service,ABC License Data
MIYAKMA WINERY LLC,NAPA,Napa,,45 ENTERPRISE CT,Food Service,ABC License Data
MOJAVE WINES,NAPA,Napa,,1221 DUHIG RD,Food Service,ABC License Data
MONTICELLO DELI & MARKET,NAPA,Napa,,1810 MONTICELLO RD,Food Service,ABC License Data
